transaction_id,old_parent,old_president_name,new_parent,new_president_name,child,type,date
2403-53_tr_372,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,National Institute of Plantation Management,department,2024-09-27
2403-53_tr_373,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Sri Lanka Tea Board,department,2024-09-27
2403-53_tr_374,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Tea Small Holdings Development Authority,department,2024-09-27
2403-53_tr_375,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Tea Research Institute,department,2024-09-27
2403-53_tr_376,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Department of Rubber Development,department,2024-09-27
2403-53_tr_377,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Rubber Research Institute,department,2024-09-27
2403-53_tr_378,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Sri Lanka Rubber Manufacturing and Export Corporation,department,2024-09-27
2403-53_tr_379,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Tea Shakthi Fund,department,2024-09-27
2403-53_tr_380,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Thurusaviya Fund,department,2024-09-27
2403-53_tr_381,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Department of Export Agriculture,department,2024-09-27
2403-53_tr_382,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Sri Lanka Cashew Corporation,department,2024-09-27
2403-53_tr_383,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Spices and Allied Products Marketing Board,department,2024-09-27
2403-53_tr_384,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Coconut Cultivation Board,department,2024-09-27
2403-53_tr_385,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Coconut Development Authority,department,2024-09-27
2403-53_tr_386,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Coconut Research Institute,department,2024-09-27
2403-53_tr_387,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Palmyrah Development Board,department,2024-09-27
2403-53_tr_388,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Kithul Development Board,department,2024-09-27
2403-53_tr_389,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Kapruka Fund,department,2024-09-27
2403-53_tr_390,Non Cabinet Minister of State Plantation Enterprises Reforms,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Janatha Estate Development Board,department,2024-09-27
2403-53_tr_391,Non Cabinet Minister of State Plantation Enterprises Reforms,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Kalubovitiyana Tea Factory Ltd.,department,2024-09-27
2403-53_tr_392,Non Cabinet Minister of State Plantation Enterprises Reforms,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Sri Lanka State Plantation Corporation,department,2024-09-27
2403-53_tr_393,Non Cabinet Minister of State Plantation Enterprises Reforms,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Elkaduwa Plantation Company Ltd.,department,2024-09-27
2403-53_tr_394,Non Cabinet Minister of State Plantation Enterprises Reforms,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Kurunegala Plantation Company Ltd.,department,2024-09-27
2403-53_tr_395,Non Cabinet Minister of State Plantation Enterprises Reforms,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Chilaw Plantation Company Ltd,department,2024-09-27
2403-53_tr_396,Minister of Investment Promotion,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Hingurana Sugar Industry Ltd.,department,2024-09-27
2403-53_tr_397,Minister of Investment Promotion,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Ceylon Sugar (Pvt.) Ltd.,department,2024-09-27
2403-53_tr_398,Minister of Investment Promotion,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Kantale Sugar Company Ltd.,department,2024-09-27
2403-53_tr_399,Minister of Investment Promotion,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Sugar Cane Research Institute,department,2024-09-27
2403-53_tr_400,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Galoya Plantation (Pvt.) Company,department,2024-09-27
2403-53_tr_401,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Urban Development Authority,department,2024-09-27
2403-53_tr_402,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Urban Settlement Development Authority,department,2024-09-27
2403-53_tr_403,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Selendiva Investments Limited,department,2024-09-27
2403-53_tr_404,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Hotel Developers (Lanka) PLC (PQ 143),department,2024-09-27
2403-53_tr_405,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,National Physical Planning Department,department,2024-09-27
2403-53_tr_406,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Condominium Management Authority (Common Amenities Board),department,2024-09-27
2403-53_tr_407,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Sri Lanka Land Development Corporation and its subsidiaries and related institutions,department,2024-09-27
2403-53_tr_408,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,National Housing Development Authority,department,2024-09-27
2403-53_tr_409,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Building Material Corporation Limited,department,2024-09-27
2403-53_tr_410,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Department of Buildings,department,2024-09-27
2403-53_tr_411,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Department of Government Factories,department,2024-09-27
2403-53_tr_412,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Construction Industry Development Authority,department,2024-09-27
2403-53_tr_413,Minister of Urban Development and Housing,Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,Ocean View Development (Pvt) Ltd.,department,2024-09-27
2403-53_tr_414,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,State Engineering Corporation,department,2024-09-27
2403-53_tr_415,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Rural and Urban Development, Housing and Construction",Anura Kumara Dissanayake,National Equipment and Machinery Organization,department,2024-09-27
2403-53_tr_416,Minister of Technology,Ranil Wickremesinghe,"Minister of Education, Science and Technology",Anura Kumara Dissanayake,Data Protection Authority of Sri Lanka,department,2024-09-27
2403-53_tr_417,Minister of Mass Media,Ranil Wickremesinghe,"Minister of Buddhasasana, Religious and Cultural Affairs, National Integration, Social Security, and Mass Media",Anura Kumara Dissanayake,Selacine Media Solutions (PVT) LTD,department,2024-09-27
2403-53_tr_418,"Minister of Buddhasasana, Religious and Cultural Affairs",Ranil Wickremesinghe,"Minister of Buddhasasana, Religious and Cultural Affairs, National Integration, Social Security, and Mass Media",Anura Kumara Dissanayake,J.R. Jayewardene Centre,department,2024-09-27
2403-53_tr_419,"Minister of Buddhasasana, Religious and Cultural Affairs",Ranil Wickremesinghe,"Minister of Buddhasasana, Religious and Cultural Affairs, National Integration, Social Security, and Mass Media",Anura Kumara Dissanayake,S W R D Bandaranaike National Memorial Foundation,department,2024-09-27
2403-53_tr_420,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Department of Cinnamon Development,department,2024-09-27
2403-53_tr_421,Minister of Defence,Ranil Wickremesinghe,Minister of Defence,Anura Kumara Dissanayake,Defence Services School,department,2024-09-27
2403-53_tr_422,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,National Planning Department,department,2024-09-27
2403-53_tr_423,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Department of Trade and Investment Policies,department,2024-09-27
2403-53_tr_424,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",Anura Kumara Dissanayake,Import and Export Control Department,department,2024-09-27
2403-53_tr_425,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Institute of Post-Harvest Technology,department,2024-09-27
2403-53_tr_426,Minister of Tourism and Lands,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Department of Land Settlement,department,2024-09-27
2403-53_tr_427,Minister of Tourism and Lands,Ranil Wickremesinghe,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",Anura Kumara Dissanayake,Sri Lanka Survey Department,department,2024-09-27
2403-53_tr_428,Minister of Education,Ranil Wickremesinghe,"Minister of Education, Science and Technology",Anura Kumara Dissanayake,Sri Lanka Publication Development Bureau,department,2024-09-27
2403-53_tr_429,Minister of Education,Ranil Wickremesinghe,"Minister of Education, Science and Technology",Anura Kumara Dissanayake,National Research Council,department,2024-09-27
2403-53_tr_430,Minister of Industries,Ranil Wickremesinghe,"Minister of Trade, Commerce, Food Security, Co-operative Development, Industry and Entrepreneurship Development",Anura Kumara Dissanayake,SME Venture Capital Company,department,2024-09-27
2403-53_tr_431,Minister of Industries,Ranil Wickremesinghe,"Minister of Trade, Commerce, Food Security, Co-operative Development, Industry and Entrepreneurship Development",Anura Kumara Dissanayake,SME Authority,department,2024-09-27
2403-53_tr_432,"Minister of Finance, Economic Stabilization and National Policies",Ranil Wickremesinghe,"Minister of Trade, Commerce, Food Security, Co-operative Development, Industry and Entrepreneurship Development",Anura Kumara Dissanayake,BCC (Pvt) Limited,department,2024-09-27
2403-53_tr_433,"Minister of Justice, Prisons Affairs and Constitutional Reforms",Ranil Wickremesinghe,"Minister of Buddhasasana, Religious and Cultural Affairs, National Integration, Social Security, and Mass Media",Anura Kumara Dissanayake,Office of Missing Persons,department,2024-09-27
2403-53_tr_434,Minister of Transport and Highways,Ranil Wickremesinghe,"Minister of Transport, Highways, Ports and Civil Aviation",Anura Kumara Dissanayake,Lakdiva Engineering Ltd,department,2024-09-27
2403-53_tr_435,Minister of Agriculture and Plantation Industries,Ranil Wickremesinghe,"Minister of Environment, Wildlife, Forest Resources, Water Supply, Plantation and Community Infrastructure",Anura Kumara Dissanayake,Tea and Rubber Estates (Control and Fragmentation) Board,department,2024-09-27
2403-53_tr_436,"Minister of Ports, Shipping and Aviation",Ranil Wickremesinghe,"Minister of Transport, Highways, Ports and Civil Aviation",Anura Kumara Dissanayake,Sri Lanka Ports Authority and its Subsidiaries and Associates,department,2024-09-27
2403-53_tr_437,"Minister of Ports, Shipping and Aviation",Ranil Wickremesinghe,"Minister of Transport, Highways, Ports and Civil Aviation",Anura Kumara Dissanayake,Ceylon Shipping Corporation Ltd.,department,2024-09-27
2403-53_tr_438,"Minister of Ports, Shipping and Aviation",Ranil Wickremesinghe,"Minister of Transport, Highways, Ports and Civil Aviation",Anura Kumara Dissanayake,Merchant Shipping Secretariat,department,2024-09-27
2403-53_tr_439,"Minister of Ports, Shipping and Aviation",Ranil Wickremesinghe,"Minister of Transport, Highways, Ports and Civil Aviation",Anura Kumara Dissanayake,Civil Aviation Authority of Sri Lanka,department,2024-09-27
2403-53_tr_440,"Minister of Ports, Shipping and Aviation",Ranil Wickremesinghe,"Minister of Transport, Highways, Ports and Civil Aviation",Anura Kumara Dissanayake,Airport and Aviation Services (Sri Lanka) Ltd.,department,2024-09-27
2403-53_tr_441,"Minister of Ports, Shipping and Aviation",Ranil Wickremesinghe,"Minister of Transport, Highways, Ports and Civil Aviation",Anura Kumara Dissanayake,Sri Lankan Air Lines Limited and its subsidiaries,department,2024-09-27
